S1,S2,S3,S4,S5,S6,S7,S8
1.261857788,1.253919709,1.090914392,1.045238835,1.018855446,1.0375732,0.995713895,1.030502736
1.263914414,1.255892628,1.091352157,1.0447468,1.01859691,1.037549953,0.995976542,1.030767031
1.265223496,1.25783872,1.091798028,1.044254698,1.019113988,1.037569987,0.995453993,1.030778702
1.267468218,1.259557594,1.091955752,1.043497173,1.01859691,1.037468695,0.995457347,1.030843524
1.270275152,1.261574458,1.091976193,1.044766786,1.019113988,1.037631264,0.995457395,1.031137395
1.27327048,1.264002072,1.092060656,1.044520827,1.020148224,1.038167409,0.995726747,1.031345024
1.276454446,1.26610107,1.092023894,1.044773643,1.0204068,1.038495641,0.994682495,1.031481963
1.278328057,1.268125581,1.092110594,1.045292947,1.0204068,1.038893488,0.994946757,1.031640151
1.280014743,1.269430516,1.092067525,1.045043314,1.020665382,1.039388299,0.995220029,1.031948569
1.28207681,1.271013902,1.092204234,1.045299257,1.020923971,1.039915985,0.995752738,1.032077984
1.283201835,1.272566723,1.092210056,1.045310037,1.02144117,1.040470946,0.996024216,1.032093133
1.285077285,1.274161518,1.092345435,1.046075422,1.021958395,1.04110743,0.996556153,1.032179879
1.287703774,1.275687448,1.092313325,1.046848913,1.022734284,1.041598937,0.997345956,1.032208522
1.289580452,1.277438105,1.09269581,1.046852519,1.022475648,1.042222684,0.997873816,1.032199155
1.292020899,1.279547942,1.093038153,1.046600718,1.022734284,1.042376724,0.998924527,1.032177343
1.293898755,1.281731427,1.093508918,1.04737238,1.022475648,1.042631625,0.99919356,1.032125734
1.294837875,1.283512485,1.09370342,1.047626611,1.022475648,1.042574642,0.999457118,1.032125829
1.29690439,1.284626459,1.093795144,1.048150442,1.022734284,1.042543875,0.999999228,1.032112348
1.298971526,1.285868089,1.094086892,1.048416413,1.022475648,1.042531007,1.000272089,1.032272264
1.301415304,1.287180922,1.094302218,1.047658735,1.022217018,1.042478313,1.000019082,1.032392105
1.303295725,1.288366808,1.094374436,1.047155301,1.021958395,1.042565001,1.000032464,1.0324825
1.305176658,1.289619275,1.094844025,1.047661902,1.022734284,1.042662732,1.001095418,1.032576064
1.30762264,1.291459632,1.095347389,1.049179592,1.022992927,1.042923211,1.001095684,1.032794995
1.311010818,1.293517367,1.096249139,1.050207289,1.022217018,1.043514723,1.001628934,1.033083493
1.314212295,1.295855073,1.097325688,1.051476216,1.021699779,1.044238252,1.001642516,1.033239921
1.316473056,1.297921198,1.098396018,1.050730197,1.021958395,1.044581779,1.001653132,1.033374851
1.318546072,1.299618968,1.099762785,1.051528773,1.02144117,1.044807601,1.001666577,1.033591592
1.320242639,1.301420533,1.101172642,1.05229941,1.021958395,1.045130436,1.00271901,1.033681321
1.322316789,1.303074186,1.102392255,1.053066863,1.022475648,1.045351792,1.001685259,1.033837165
1.324014284,1.304806511,1.103687552,1.053334738,1.022475648,1.045672603,1.001428276,1.033860925
1.32552352,1.30657246,1.104792062,1.054353873,1.021958395,1.045910403,1.001434153,1.034038915
1.327787993,1.30850579,1.106098864,1.055118108,1.021182567,1.04603765,1.000919881,1.03430015
1.329864412,1.310595478,1.107074873,1.055119037,1.020923971,1.045674012,1.000939168,1.034572504
1.331374928,1.312538044,1.108086398,1.054868835,1.020665382,1.045527209,1.000154066,1.03479056
1.333074654,1.314249286,1.108660325,1.055892033,1.020665382,1.045162846,0.99989508,1.035179259
1.334585872,1.315606915,1.109283577,1.056415119,1.020665382,1.045409422,1.000171412,1.035688441
1.336286389,1.317039098,1.109919607,1.056670902,1.020148224,1.045711797,1.000177995,1.036038248
1.337798311,1.318430126,1.11077943,1.055920803,1.019889655,1.045844633,1.000451522,1.036534062
1.339121514,1.319657697,1.111277122,1.055923093,1.019631092,1.045995788,0.99994158,1.036911267
1.340823148,1.320875386,1.112099872,1.056936203,1.019631092,1.046011385,0.99941708,1.037301418
1.339688679,1.322219779,1.112033677,1.057452499,1.018855446,1.045582209,0.999685724,1.037398937
1.326089568,1.313473525,1.109804556,1.05568652,1.01807986,1.045340844,0.99916927,1.037357545
1.312705532,1.304738446,1.107538535,1.053669491,1.017045839,1.045049743,0.9986494,1.037243116
1.298783579,1.2953767,1.104937193,1.050135321,1.015753464,1.044443859,0.99865937,1.037126277
1.283951953,1.285886315,1.101993462,1.04736496,1.015495009,1.043503403,0.99841578,1.036920104
1.26933938,1.276380342,1.098962455,1.044081705,1.014978119,1.042428441,0.998682543,1.036571394
1.254571076,1.266868439,1.096201373,1.04155707,1.013686013,1.041505595,0.998710112,1.036490535
1.240207169,1.257586223,1.093397801,1.038780111,1.012652449,1.040538525,0.99897354,1.036296722
1.225687334,1.248375106,1.090439402,1.035758053,1.011618992,1.03959652,0.998978944,1.036243036
1.210084937,1.233869316,1.085490258,1.032730657,1.010585643,1.038629892,0.999243649,1.035993497
1.194147834,1.218564542,1.080103775,1.030964871,1.010069008,1.03742914,0.999000079,1.035737089
1.178063149,1.203327142,1.074723576,1.027436331,1.00903582,1.036542848,0.99848237,1.035413335
1.161832052,1.188176985,1.069543063,1.024915385,1.009294107,1.035592001,0.998228534,1.034917469
1.146190894,1.173149801,1.06461344,1.02215163,1.00903582,1.035067324,0.998497434,1.03454177
