S1,S2,S3,S4,S5,S6,S7,S8
1.06417616,1.014418745,1.019423111,1.018746998,1.016080792,1.009012094,1.007893889,0.997708537
1.071401544,1.018033721,1.021187223,1.019474427,1.016082719,1.009324773,1.008644865,0.998027716
1.079669063,1.022033211,1.023253532,1.021816306,1.016567036,1.010357508,1.008895734,0.998599518
1.088694498,1.026841911,1.025345486,1.023717978,1.018243332,1.011322579,1.009137965,0.99926061
1.097479656,1.031385618,1.02729704,1.025363267,1.018971453,1.012124988,1.009144412,0.999745872
1.106368861,1.036082857,1.029221956,1.027233954,1.019936066,1.012914228,1.00964289,1.000360706
1.11576059,1.040701138,1.031281015,1.028881222,1.021377498,1.01368824,1.009891584,1.001124397
1.124892771,1.045296075,1.033083133,1.031229182,1.021859727,1.014623771,1.010389413,1.001691141
1.12605248,1.048955464,1.034825883,1.030542922,1.021627967,1.01601565,1.010635707,1.002358333
1.126769083,1.05275852,1.036660994,1.030363543,1.021873896,1.017363632,1.011366993,1.003265165
1.128273972,1.056204045,1.038588366,1.030148724,1.021395285,1.019234057,1.011372535,1.004417485
1.129965902,1.059847242,1.040394367,1.029452872,1.021655068,1.02108201,1.011374857,1.005394227
1.131786992,1.063402039,1.042167639,1.030623253,1.021416886,1.022810092,1.011875802,1.006478898
1.132803557,1.066861437,1.04403758,1.030172112,1.021660039,1.024646137,1.01237435,1.007519873
1.134138239,1.070288403,1.045862807,1.029716225,1.02166336,1.026566663,1.011914435,1.008488965
1.136132814,1.071237796,1.046146232,1.029736275,1.02190935,1.027526002,1.011915688,1.009247104
1.138122136,1.071953216,1.046345861,1.030903742,1.022389481,1.028528745,1.012161308,1.00986068
1.140319908,1.072670265,1.046435377,1.030927262,1.022629881,1.029423108,1.011922044,1.010441528
1.142473566,1.073302985,1.046557678,1.031178792,1.023113961,1.030373978,1.012427384,1.011027481
1.144806187,1.073976195,1.046676875,1.032121963,1.023602504,1.031103018,1.013396894,1.011786965
1.146963793,1.074774531,1.046682208,1.032828486,1.023847139,1.031758705,1.014126039,1.012633852
1.149617714,1.075674122,1.046799513,1.033538323,1.023864269,1.032462757,1.014377105,1.013173259
1.151111912,1.076457308,1.046900386,1.033543422,1.024119609,1.033106283,1.013910254,1.01384646
1.152290842,1.076959707,1.046696016,1.033328621,1.024122309,1.033111415,1.013676551,1.014349698
1.153126055,1.076621338,1.046551607,1.033564144,1.023416509,1.033202246,1.013925393,1.014683913
1.153794434,1.0763496,1.04652532,1.033571727,1.022940694,1.033474435,1.014410611,1.01504796
1.154312636,1.075973243,1.046313735,1.032881732,1.023190266,1.034049275,1.012974103,1.015330671
1.154816535,1.075637877,1.046010241,1.033615159,1.022724269,1.034102036,1.012749334,1.015607614
1.154995911,1.07526843,1.045855006,1.033150327,1.022727205,1.034300287,1.013235057,1.015995633
1.155888119,1.074999539,1.045653545,1.033402226,1.022968604,1.034474294,1.013486227,1.01633915
1.156405421,1.074708713,1.045497139,1.03340816,1.022972348,1.034803563,1.013252457,1.016685363
1.156242383,1.074724246,1.04514513,1.033183437,1.022738418,1.034512639,1.013022195,1.01674655
1.155917507,1.074595682,1.044878965,1.033419215,1.022506176,1.03421367,1.012789377,1.01686652
1.155773291,1.074546946,1.044743241,1.033676692,1.022290411,1.034021194,1.012791601,1.016966614
1.155957503,1.074096869,1.044724047,1.03392013,1.022300419,1.033778274,1.012799174,1.017380271
1.155792261,1.07399598,1.044793412,1.033491112,1.022073616,1.033520072,1.013055434,1.017542345
1.155999303,1.073799698,1.044781395,1.033491568,1.021370092,1.033290305,1.01281708,1.017774385
1.155679637,1.073489658,1.044789416,1.033496091,1.021849765,1.033062136,1.012824593,1.018041145
1.155375077,1.073358536,1.044914874,1.033308624,1.021614648,1.032895265,1.012829299,1.018281754
1.154757223,1.073209287,1.045015545,1.033313894,1.020916179,1.032613785,1.012593696,1.01836748
1.155259416,1.073016083,1.045110571,1.033093181,1.020928119,1.03256429,1.01211166,1.018390128
1.154987015,1.072772753,1.045271299,1.033145023,1.02071094,1.032751471,1.012127233,1.018444702
1.154841387,1.072545243,1.045398787,1.032682036,1.020979608,1.032913288,1.01165055,1.018554302
1.155038693,1.071994441,1.045619492,1.033405261,1.020753636,1.032987227,1.012140874,1.018448346
1.155106945,1.071661638,1.045852632,1.032726719,1.020761352,1.03305899,1.011419688,1.01847234
1.155301194,1.07123404,1.045986286,1.033205875,1.021484916,1.033226197,1.010941394,1.01854096
