S1,S2,S3,S4,S5,S6,S7,S8
1.01054569,1.139389561,1.189387069,1.006104135,0.998660903,1.432962265,0.999550061,2.339854943
1.009625276,1.128062973,1.173631222,1.005884924,0.999106893,1.41028263,0.998875868,2.299734105
1.008554146,1.11701572,1.158210904,1.005227831,0.999330029,1.388059324,0.998651327,2.261279507
1.008087787,1.10595931,1.142841833,1.005227831,0.998883851,1.366125729,0.998651327,2.22384736
1.00746199,1.095225116,1.12749183,1.004790218,0.999106893,1.340557392,0.998651327,2.170648734
1.006533911,1.083904787,1.112042085,1.004134468,0.998883851,1.314767879,0.998875868,2.112277441
1.005002384,1.072798787,1.09695894,1.003697749,0.998438048,1.289526913,0.99820253,2.056362094
1.003335118,1.061738236,1.081998961,1.003261386,0.998215288,1.265063658,0.999325235,2.002909698
1.002429484,1.051652983,1.066758146,1.00282538,0.997770046,1.23974429,0.999100504,1.95042296
1.001970612,1.045967778,1.059322191,1.003043338,0.998215288,1.221483508,0.998651327,1.905200271
1.001359183,1.04041414,1.051933854,1.00260751,0.99799262,1.203701626,1,1.862417079
1.001040835,1.03492583,1.044727085,1.00260751,0.997325179,1.186223462,1.000225113,1.821069467
1.000565163,1.029478491,1.037550174,1.00260751,0.997770046,1.169068724,1.001126519,1.780997317
1.000404223,1.023828794,1.030252737,1.003043338,0.997102885,1.151564765,1.000901024,1.734162835
1.000098466,1.01841139,1.022975642,1.003261386,0.996436564,1.133419172,1.000225113,1.68522015
0.999481149,1.012884268,1.015581957,1.00260751,0.995992815,1.115559239,0.999550061,1.638655508
0.999480504,1.012032284,1.014419121,1.00282538,0.99577108,1.107990373,1.000225113,1.608513385
0.999612006,1.011590151,1.013767778,1.00238973,0.995992815,1.102405214,1.000225113,1.582934346
0.999006893,1.01115455,1.013206751,1.00260751,0.996214643,1.096802831,1,1.558383863
0.998704481,1.010658114,1.012576577,1.001954436,0.995549438,1.091344954,1.000225113,1.534572827
0.998693779,1.010242715,1.011963055,1.002172038,0.995106433,1.085921104,1.000901024,1.511186382
0.998540992,1.00962859,1.011131942,1.00238973,0.995327889,1.080054782,1.000901024,1.484010886
0.998645317,1.009348384,1.010558243,1.002172038,0.99488507,1.073877611,1.001126519,1.455852827
0.99833867,1.008875597,1.009952671,1.00282538,0.994442621,1.067683097,1.001803578,1.428694081
0.997883719,1.008356742,1.009501846,1.001736922,0.99488507,1.061535403,1.001352109,1.402122625
0.997560989,1.007777921,1.009107436,1.00130216,0.994442621,1.058586803,1.001577796,1.384575956
0.997824477,1.007836706,1.008898467,1.001084912,0.994000542,1.056344734,1.001577796,1.371046812
0.998551855,1.007926233,1.008688891,1.00130216,0.993779642,1.053916131,1.001577796,1.357439128
0.99913122,1.008045138,1.008502729,1.001084912,0.994000542,1.051667185,1.001352109,1.343939632
0.999125286,1.007787963,1.00824157,1.001084912,0.99488507,1.049187193,1.001803578,1.328046848
1.000007752,1.008134146,1.008138518,1.001736922,0.995106433,1.046434315,1.002029457,1.311989929
1.000154866,1.008136076,1.007979534,1.001954436,0.995327889,1.043881922,1.001352109,1.295694751
1.000443828,1.008376694,1.00780905,1.001954436,0.99577108,1.041161741,1.001352109,1.280013878
1.000892079,1.008649931,1.007622403,1.001736922,0.995106433,1.038438556,1.000675624,1.264470588
1.000577162,1.009078532,1.007618097,1.001736922,0.995549438,1.036397874,1.000901024,1.254120471
1.000876578,1.009308482,1.007616859,1.001519496,0.996214643,1.035268546,1.001352109,1.246220447
1.001317816,1.009610912,1.007670145,1.001736922,0.996880685,1.034139408,1.001803578,1.238458105
1.001465748,1.010438835,1.00753915,1.001954436,0.997325179,1.032671111,1.001577796,1.228784144
1.001457146,1.010494269,1.007584313,1.002172038,0.997325179,1.031357813,1.001803578,1.219127442
