point,voltage1,voltage2,sensor1,sensor2,rawSensor1,rawSensor2,dacVoltage,pulse,waveType,gasType,ppm,timestamp
210,2.827,0.58725,22616,4698,22616,4698,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:45
211,2.82613,0.58725,22609,4698,22609,4698,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:45
212,2.82513,0.58725,22601,4698,22601,4698,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:45
213,2.79588,0.587,22367,4696,22367,4696,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:46
214,2.82263,0.5875,22581,4700,22581,4700,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:46
215,2.81888,0.5835,22551,4668,22551,4668,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:47
216,2.79288,0.58438,22343,4675,22343,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:47
217,2.79163,0.58325,22333,4666,22333,4666,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:48
218,2.81838,0.58463,22547,4677,22547,4677,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:48
219,2.78925,0.58688,22314,4695,22314,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:48
220,2.816,0.58588,22528,4687,22528,4687,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:49
221,2.80913,0.58675,22473,4694,22473,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:49
222,2.81438,0.58775,22515,4702,22515,4702,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:49
223,2.78625,0.58388,22290,4671,22290,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:50
224,2.81338,0.58425,22507,4674,22507,4674,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:50
225,2.78438,0.58363,22275,4669,22275,4669,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:51
226,2.81225,0.58575,22498,4686,22498,4686,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:51
227,2.81075,0.5865,22486,4692,22486,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:51
228,2.81,0.58725,22480,4698,22480,4698,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:52
229,2.79288,0.5845,22343,4676,22343,4676,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:52
230,2.80938,0.585,22475,4680,22475,4680,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:52
231,2.78063,0.58375,22245,4670,22245,4670,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:53
232,2.80838,0.58475,22467,4678,22467,4678,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:53
233,2.7795,0.58313,22236,4665,22236,4665,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:53
234,2.80638,0.58713,22451,4697,22451,4697,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:54
235,2.77938,0.58738,22235,4699,22235,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:54
236,2.806,0.58375,22448,4670,22448,4670,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:54
237,2.78125,0.58438,22250,4675,22250,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:55
238,2.80513,0.58713,22441,4697,22441,4697,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:55
239,2.80425,0.58613,22434,4689,22434,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:56
240,2.77638,0.58538,22211,4683,22211,4683,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:56
241,2.80363,0.58663,22429,4693,22429,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:56
242,2.80388,0.58637,22431,4691,22431,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:57
243,2.80338,0.58637,22427,4691,22427,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:57
244,2.80225,0.58738,22418,4699,22418,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:58
245,2.774,0.586,22192,4688,22192,4688,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:58
246,2.80125,0.58713,22410,4697,22410,4697,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:58
247,2.80163,0.58425,22413,4674,22413,4674,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:59
248,2.8015,0.584,22412,4672,22412,4672,0.0,0,0,CleanAir,0.0,2026-09-19 11:18:59
249,2.7725,0.58738,22180,4699,22180,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:19:00
0,2.6535,0.58563,21228,4685,21228,4685,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:00
1,2.70963,0.5895,21677,4716,21677,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:00
2,2.72163,0.58713,21773,4697,21773,4697,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:01
3,2.75113,0.58763,22009,4701,22009,4701,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:01
4,2.82225,0.58975,22578,4718,22578,4718,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:02
5,2.8285,0.58963,22628,4717,22628,4717,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:02
6,2.8515,0.5895,22812,4716,22812,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:02
7,2.88913,0.58825,23113,4706,23113,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:03
8,2.92988,0.587,23439,4696,23439,4696,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:03
9,2.95288,0.58838,23623,4707,23623,4707,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:03
10,2.97525,0.59,23802,4720,23802,4720,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:04
11,2.99575,0.58938,23966,4715,23966,4715,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:04
12,3.00213,0.58663,24017,4693,24017,4693,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:05
13,3.03563,0.58713,24285,4697,24285,4697,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:05
14,3.06113,0.58988,24489,4719,24489,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:05
15,3.047,0.58925,24376,4714,24376,4714,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:06
16,3.09388,0.5895,24751,4716,24751,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:06
17,3.109,0.58825,24872,4706,24872,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:07
18,3.09188,0.58613,24735,4689,24735,4689,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:07
19,3.119,0.58675,24952,4694,24952,4694,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:07
20,3.15513,0.58975,25241,4718,25241,4718,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:08
21,3.17175,0.58988,25374,4719,25374,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:08
22,3.18738,0.59025,25499,4722,25499,4722,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:09
23,3.19775,0.58713,25582,4697,25582,4697,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:09
24,3.19638,0.58938,25571,4715,25571,4715,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:10
25,3.18888,0.58675,25511,4694,25511,4694,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:10
26,3.22888,0.59013,25831,4721,25831,4721,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:10
27,3.20463,0.5905,25637,4724,25637,4724,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:11
28,3.24388,0.59,25951,4720,25951,4720,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:11
29,3.21875,0.59038,25750,4723,25750,4723,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:12
30,3.26338,0.58688,26107,4695,26107,4695,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:12
31,3.27038,0.587,26163,4696,26163,4696,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:13
32,3.27675,0.588,26214,4704,26214,4704,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:13
33,3.28188,0.5895,26255,4716,26255,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:13
34,3.28713,0.58938,26297,4715,26297,4715,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:14
35,3.294,0.59038,26352,4723,26352,4723,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:14
36,3.3005,0.58838,26404,4707,26404,4707,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:15
37,3.30613,0.5875,26449,4700,26449,4700,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:15
38,3.27775,0.58988,26222,4719,26222,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:16
39,3.28463,0.5865,26277,4692,26277,4692,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:16
40,3.32,0.59013,26560,4721,26560,4721,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:17
41,3.2905,0.58763,26324,4701,26324,4701,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:17
42,3.32788,0.58738,26623,4699,26623,4699,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:17
43,3.3015,0.58738,26412,4699,26412,4699,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:18
44,3.336,0.5875,26688,4700,26688,4700,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:18
45,3.34038,0.58725,26723,4698,26723,4698,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:19
46,3.31025,0.58725,26482,4698,26482,4698,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:19
47,3.346,0.588,26768,4704,26768,4704,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:20
48,3.34925,0.58775,26794,4702,26794,4702,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:20
49,3.3505,0.59038,26804,4723,26804,4723,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:20
50,3.35313,0.58713,26825,4697,26825,4697,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:21
51,3.35463,0.588,26837,4704,26837,4704,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:21
52,3.35788,0.58775,26863,4702,26863,4702,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:22
53,3.32775,0.5875,26622,4700,26622,4700,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:22
54,3.36125,0.58738,26890,4699,26890,4699,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:22
55,3.364,0.58913,26912,4713,26912,4713,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:23
56,3.33138,0.59038,26651,4723,26651,4723,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:23
57,3.36513,0.58988,26921,4719,26921,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:24
58,3.36663,0.59,26933,4720,26933,4720,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:24
59,3.368,0.58813,26944,4705,26944,4705,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:25
60,3.35613,0.59075,26849,4726,26849,4726,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:25
61,3.33775,0.59025,26702,4722,26702,4722,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:25
62,3.37263,0.58875,26981,4710,26981,4710,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:26
63,3.37363,0.5875,26989,4700,26989,4700,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:26
64,3.3755,0.58813,27004,4705,27004,4705,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:27
65,3.34388,0.58825,26751,4706,26751,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:27
66,3.3765,0.59088,27012,4727,27012,4727,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:28
67,3.37775,0.59063,27022,4725,27022,4725,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:28
68,3.34513,0.5885,26761,4708,26761,4708,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:29
69,3.34613,0.587,26769,4696,26769,4696,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:29
70,3.38075,0.58825,27046,4706,27046,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:30
71,3.3485,0.5895,26788,4716,26788,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:31
72,3.34938,0.58775,26795,4702,26795,4702,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:31
73,3.38363,0.5905,27069,4724,27069,4724,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:31
74,3.38425,0.591,27074,4728,27074,4728,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:32
75,3.38638,0.58863,27091,4709,27091,4709,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:33
76,3.3865,0.59088,27092,4727,27092,4727,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:33
77,3.37075,0.58988,26966,4719,26966,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:34
78,3.38813,0.58963,27105,4717,27105,4717,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:34
79,3.35488,0.58775,26839,4702,26839,4702,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:35
80,3.3885,0.591,27108,4728,27108,4728,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:35
81,3.35463,0.58988,26837,4719,26837,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:35
82,3.38963,0.59175,27117,4734,27117,4734,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:36
83,3.35525,0.59075,26842,4726,26842,4726,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:36
84,3.38938,0.58925,27115,4714,27115,4714,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:36
85,3.388,0.59138,27104,4731,27104,4731,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:37
86,3.38863,0.59063,27109,4725,27109,4725,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:37
87,3.3885,0.59163,27108,4733,27108,4733,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:38
88,3.38963,0.59125,27117,4730,27117,4730,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:38
89,3.39063,0.58838,27125,4707,27125,4707,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:39
90,3.39113,0.59163,27129,4733,27129,4733,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:39
91,3.35725,0.58913,26858,4713,26858,4713,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:40
92,3.3915,0.5885,27132,4708,27132,4708,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:40
93,3.39238,0.58925,27139,4714,27139,4714,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:41
94,3.39175,0.59163,27134,4733,27134,4733,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:42
95,3.392,0.59138,27136,4731,27136,4731,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:42
96,3.39275,0.59175,27142,4734,27142,4734,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:43
97,3.39275,0.58988,27142,4719,27142,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:43
98,3.35888,0.58713,26871,4697,26871,4697,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:43
99,3.39263,0.59188,27141,4735,27141,4735,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:44
100,3.35925,0.59025,26874,4722,26874,4722,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:45
101,3.37125,0.59013,26970,4721,26970,4721,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:45
102,3.386,0.58788,27088,4703,27088,4703,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:46
103,3.39338,0.59175,27147,4734,27147,4734,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:46
104,3.36,0.59,26880,4720,26880,4720,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:46
105,3.39425,0.58863,27154,4709,27154,4709,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:47
106,3.39463,0.58925,27157,4714,27157,4714,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:47
107,3.39413,0.59125,27153,4730,27153,4730,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:48
108,3.36813,0.58838,26945,4707,26945,4707,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:48
109,3.39325,0.59175,27146,4734,27146,4734,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:49
110,3.35963,0.59,26877,4720,26877,4720,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:49
111,3.39375,0.5905,27150,4724,27150,4724,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:50
112,3.35938,0.59075,26875,4726,26875,4726,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:50
113,3.39313,0.59125,27145,4730,27145,4730,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:51
114,3.36575,0.59088,26926,4727,26926,4727,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:51
115,3.39313,0.59212,27145,4737,27145,4737,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:51
116,3.3935,0.58888,27148,4711,27148,4711,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:52
117,3.39363,0.589,27149,4712,27149,4712,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:52
118,3.39325,0.58813,27146,4705,27146,4705,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:52
119,3.39413,0.59138,27153,4731,27153,4731,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:53
120,3.39338,0.59125,27147,4730,27147,4730,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:53
121,3.36475,0.59113,26918,4729,26918,4729,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:54
122,3.35863,0.58975,26869,4718,26869,4718,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:54
123,3.36388,0.58988,26911,4719,26911,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:55
124,3.36063,0.58963,26885,4717,26885,4717,3.3,255,0,CleanAir,0.0,2026-09-19 11:19:55
125,3.54525,0.58825,28362,4706,28362,4706,0.0,0,0,CleanAir,0.0,2026-09-19 11:19:55
126,3.54225,0.58775,28338,4702,28338,4702,0.0,0,0,CleanAir,0.0,2026-09-19 11:19:56
127,3.4865,0.5855,27892,4684,27892,4684,0.0,0,0,CleanAir,0.0,2026-09-19 11:19:56
128,3.49675,0.58675,27974,4694,27974,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:19:57
129,3.47613,0.58725,27809,4698,27809,4698,0.0,0,0,CleanAir,0.0,2026-09-19 11:19:57
130,3.44613,0.58488,27569,4679,27569,4679,0.0,0,0,CleanAir,0.0,2026-09-19 11:19:58
131,3.39375,0.58513,27150,4681,27150,4681,0.0,0,0,CleanAir,0.0,2026-09-19 11:19:58
132,3.2995,0.58388,26396,4671,26396,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:00
133,3.29088,0.58588,26327,4687,26327,4687,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:01
134,3.25563,0.58775,26045,4702,26045,4702,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:01
135,3.24625,0.58738,25970,4699,25970,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:02
136,3.22488,0.58588,25799,4687,25799,4687,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:02
137,3.20225,0.5845,25618,4676,25618,4676,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:03
138,3.18738,0.58588,25499,4687,25499,4687,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:03
139,3.14413,0.5875,25153,4700,25153,4700,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:03
140,3.12938,0.58563,25035,4685,25035,4685,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:04
141,3.11613,0.58513,24929,4681,24929,4681,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:04
142,3.13225,0.58475,25058,4678,25058,4678,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:05
143,3.08813,0.58713,24705,4697,24705,4697,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:05
144,3.10163,0.58637,24813,4691,24813,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:06
145,3.08563,0.58375,24685,4670,24685,4670,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:06
146,3.07225,0.58688,24578,4695,24578,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:07
147,3.0585,0.58775,24468,4702,24468,4702,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:07
148,3.02075,0.58688,24166,4695,24166,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:08
149,3.00375,0.585,24030,4680,24030,4680,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:08
150,2.99475,0.5835,23958,4668,23958,4668,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:09
151,3.011,0.58763,24088,4701,24088,4701,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:09
152,3.00313,0.58688,24025,4695,24025,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:10
153,2.97163,0.58463,23773,4677,23773,4677,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:10
154,2.98813,0.58688,23905,4695,23905,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:10
155,2.97863,0.58675,23829,4694,23829,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:11
156,2.94413,0.58688,23553,4695,23553,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:11
157,2.96325,0.5865,23706,4692,23706,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:12
158,2.928,0.58688,23424,4695,23424,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:12
159,2.951,0.58675,23608,4694,23608,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:13
160,2.94013,0.58688,23521,4695,23521,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:13
161,2.93675,0.58538,23494,4683,23494,4683,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:14
162,2.90363,0.58663,23229,4693,23229,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:14
163,2.92625,0.585,23410,4680,23410,4680,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:14
164,2.92075,0.58563,23366,4685,23366,4685,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:15
165,2.91638,0.58413,23331,4673,23331,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:15
166,2.91088,0.58725,23287,4698,23287,4698,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:16
167,2.90588,0.58475,23247,4678,23247,4678,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:16
168,2.90013,0.58613,23201,4689,23201,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:16
169,2.77638,0.58425,22211,4674,22211,4674,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:17
170,2.893,0.58463,23144,4677,23144,4677,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:17
171,2.87438,0.58538,22995,4683,22995,4683,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:18
172,2.85713,0.58338,22857,4667,22857,4667,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:18
173,2.87925,0.58688,23034,4695,23034,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:19
174,2.86338,0.58475,22907,4678,22907,4678,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:19
175,2.87388,0.58538,22991,4683,22991,4683,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:19
176,2.86925,0.584,22954,4672,22954,4672,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:20
177,2.841,0.58738,22728,4699,22728,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:20
178,2.83613,0.58475,22689,4678,22689,4678,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:21
179,2.84388,0.586,22751,4688,22751,4688,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:21
180,2.82913,0.58725,22633,4698,22633,4698,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:21
181,2.82788,0.584,22623,4672,22623,4672,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:22
182,2.85338,0.58625,22827,4690,22827,4690,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:22
183,2.70525,0.58613,21642,4689,21642,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:22
184,2.84338,0.58388,22747,4671,22747,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:23
185,2.83888,0.58688,22711,4695,22711,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:23
186,2.835,0.58738,22680,4699,22680,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:24
187,2.83238,0.58738,22659,4699,22659,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:24
188,2.828,0.5835,22624,4668,22624,4668,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:25
189,2.747,0.58413,21976,4673,21976,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:25
190,2.7505,0.58675,22004,4694,22004,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:25
191,2.8025,0.58738,22420,4699,22420,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:26
192,2.79863,0.58375,22389,4670,22389,4670,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:26
193,2.79863,0.58438,22389,4675,22389,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:27
194,2.81213,0.58413,22497,4673,22497,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:27
195,2.81375,0.58738,22510,4699,22510,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:27
196,2.79863,0.58388,22389,4671,22389,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:28
197,2.6805,0.58738,21444,4699,21444,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:28
198,2.73413,0.58675,21873,4694,21873,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:29
199,2.81725,0.58713,22538,4697,22538,4697,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:29
200,2.78088,0.58463,22247,4677,22247,4677,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:29
201,2.8165,0.58425,22532,4674,22532,4674,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:30
202,2.79175,0.58513,22334,4681,22334,4681,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:30
203,2.79125,0.58713,22330,4697,22330,4697,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:31
204,2.713,0.58675,21704,4694,21704,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:31
205,2.78025,0.58438,22242,4675,22242,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:31
206,2.718,0.58413,21744,4673,21744,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:32
207,2.20525,0.58438,17642,4675,17642,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:32
208,2.4305,0.58325,19444,4666,19444,4666,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:32
209,2.45413,0.58675,19633,4694,19633,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:33
210,2.68513,0.58688,21481,4695,21481,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:33
211,2.68663,0.58388,21493,4671,21493,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:34
212,2.34625,0.58388,18770,4671,18770,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:34
213,2.74738,0.583,21979,4664,21979,4664,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:35
